Ezkonduta egongo ginateke, etxe bat eta seme-alabak izango genituzke.	{'6'}
Nik beti pentsatuko dut horretan.	{'6'}
Gobernuko tren bat dago Juriatinen. Ni eta nire laguntzaileentzat bagoi bat dago.	{'8'}
Ez naiz zurekin joango.	{'1'}
Strelnikov hil da. - Zer?	{'7'}
Larissari zenbat eragin dion ez duzu ikusten? Ez al duzu ikusten?	{'1'}
"Galdeketa egin ziotenean, Pavel Antipov deitu zezatela eskatu zuen ""Strelnikov"" izatera uko egiten zion."	{'3'}
Ez iezaiozu Larari esan.	{'4'}
Badakit niri buruz duzun iritzia eta horren arrazoiak.	{'3'}
- Zenbat? - Denak.  - Ez gara sartzen.	{'4'}
Ni trineoan joango naiz.	{'5'}
Azkar.	{'1'}
Azkar!	{'4'}
- Berak ez du inoiz Errusia utziko. Baina zu etorri zara, ez?	{'1'}
Zure ama nola ezagutu nuen kontatuko dizut.	{'5'}
Jantzi bat eros niezaion baimendu zidan eta ospital batean lana bila niezaiola.	{'7'}
Ez zenuen Lara berriz ikusi?	{'6'}
Baina barne sakonean gorde zuen. Gauza asko gordetzen zuen bere baitan.	{'6'}
Bere ospearen tamainak harritu ninduen.	{'4'}
Partiduak ez zituen onesten.	{'1'}
Moskura etorri zen bere alabaren bila. Saiatu nintzen laguntzen.	{'5'}
- Zure aita, ez. Komarovski.	{'1'}
Eta galdu nintzen.	{'4'}
- Kontuan hartuko duzu? - Bai.	{'8'}
Ez da ezer gertatzen, David.	{'8'}
Pentsatuko zenuela zin egin duzu.	{'6'}
Tonia!	{'5'}
Balalaika jotzen duzu? Ea jotzen duen?	{'2'}
Nork irakatsi zizun? Inork ez.	{'8'}
